ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
6520,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,1,1,7,1,8,2,0,0
6521,0,0.0,0,0.0,14,510.5,0.0,0.015384615,31.3094364,0.0,1,1,10,0,4,1,0,1
6522,0,0.0,0,0.0,13,129.5,0.015384615,0.053846154000000014,0.0,0.0,8,1,10,6,8,2,0,0
6523,3,420.06666669999987,3,230.7,23,1251.6,0.055172414,0.079310345,0.0,0.0,8,3,3,6,4,2,0,0
6524,0,0.0,0,0.0,1,24.5,0.0,0.1,0.0,0.0,9,1,1,6,8,2,0,0
6525,9,406.4166667,0,0.0,21,352.4166667,0.026923077000000004,0.051538462,0.0,0.0,2,5,10,6,8,2,1,0
6526,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,3,0,8,2,1,0
6527,4,60.2,0,0.0,8,132.8,0.0,0.009090909,0.0,0.0,7,3,3,0,4,2,0,0
6528,0,0.0,0,0.0,11,315.58,0.0,0.054545455,0.0,0.0,4,1,10,2,8,2,1,0
6529,0,0.0,0,0.0,77,1903.601743,0.003151515,0.029314358,0.0,0.0,9,3,3,6,8,2,0,0
6530,0,0.0,0,0.0,3,103.0,0.0,0.022222222000000003,0.0,0.0,1,3,3,0,12,2,1,0
6531,0,0.0,0,0.0,63,1779.1633329999993,0.0032786890000000004,0.020243418,0.0,0.0,5,1,10,0,8,2,0,0
6532,1,42.0,1,47.0,36,1994.5,0.012222222,0.026587302,0.0,0.0,2,1,10,3,7,2,0,0
6533,6,44.4,1,0.0,38,2001.7,0.006342495,0.030232558,0.0,0.0,3,1,10,5,12,2,0,0
6534,1,34.0,0,0.0,12,2052.833333,0.016666667,0.016666667,0.0,0.0,2,3,3,0,12,2,0,0
6535,2,35.0,0,0.0,44,2479.0,0.022727273,0.043560606,0.0,0.0,2,1,10,0,2,2,0,0
6536,1,4.0,0,0.0,22,1749.0,0.0,0.015,0.0,0.0,9,1,10,6,5,2,0,0
6537,5,114.75,0,0.0,8,301.5,0.0,0.018181818,0.0,0.0,1,1,1,2,4,2,1,0
6538,7,201.5,0,0.0,17,750.1666667000002,0.0,0.005555556,0.0,0.0,1,5,10,2,4,2,0,0
6539,2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0.0,7,3,10,3,7,1,0,0
6540,2,64.0,0,0.0,15,565.6666667000002,0.0,0.00625,0.0,0.0,1,1,10,0,8,1,0,0
6541,0,0.0,0,0.0,37,511.1666667,0.018018018,0.036936937,0.0,1.0,2,1,10,0,14,2,1,0
6542,5,152.875,2,81.0,46,2295.182143,0.004081633,0.014873663999999997,21.02481633,0.2,2,5,10,2,8,2,0,0
6543,1,21.0,1,61.0,49,1647.152381,0.0,0.0008,144.3934888,0.0,1,1,10,3,4,2,1,1
6544,0,0.0,0,0.0,7,261.5,0.0,0.00952381,0.0,0.0,1,1,10,2,8,2,0,0
6545,0,0.0,0,0.0,4,478.0333333,0.05,0.047619048,0.0,0.0,8,3,3,6,4,2,1,0
6546,2,109.0,5,125.0,1,34.0,0.0,0.00952381,0.0,0.0,2,5,10,0,7,2,0,0
6547,0,0.0,0,0.0,72,2347.716667,0.028169014,0.037793427,0.0,0.8,2,5,10,0,14,2,0,0
6548,0,0.0,0,0.0,2,3.0,0.1,0.15,0.0,0.0,2,1,10,2,14,2,0,0
6549,0,0.0,0,0.0,11,142.16666669999995,0.02,0.03,0.0,0.0,2,1,10,4,7,2,1,0
6550,0,0.0,0,0.0,4,538.0,0.0,0.075,0.0,0.0,1,3,3,2,12,2,1,0
6551,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,3,3,0,18,2,0,0
6552,1,14.0,0,0.0,64,2555.12381,0.017460317,0.034338624,0.0,0.0,2,1,1,2,4,2,0,0
6553,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,3,3,0,12,1,0,0
6554,0,0.0,0,0.0,116,5389.883333,0.009565217,0.020786749,0.0,0.0,8,5,10,0,8,2,0,0
6555,0,0.0,0,0.0,2,0.0,0.0,0.2,0.0,0.8,2,5,10,6,14,2,0,0
6556,4,109.0,2,34.0,30,1049.833333,0.0125,0.028645833,0.0,0.0,2,1,10,1,7,2,1,0
6557,6,109.6666667,0,0.0,7,86.16666667,0.006666666999999999,0.051111111,0.0,0.0,9,1,7,3,4,2,0,1
6558,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,5,10,2,15,2,1,0
6559,2,31.2,0,0.0,3,55.4,0.0,0.05,0.0,0.0,7,1,10,0,3,1,0,0
6560,5,115.0833333,0,0.0,3,50.25,0.0,0.014285714,0.0,0.0,8,5,10,2,4,1,0,0
6561,7,360.75,0,0.0,264,10497.15443,0.00295026,0.012825542,8.833510027,0.0,8,1,10,6,4,2,0,0
6562,0,0.0,0,0.0,19,806.8333332999998,0.0,0.010526316,28.03452632,0.2,2,1,10,5,4,2,0,1
6563,4,157.0,0,0.0,20,834.075,0.0,0.013333333,4.84736534,0.0,9,1,10,0,4,2,0,1
6564,0,0.0,0,0.0,20,469.9761905,0.02,0.064,0.0,0.0,8,1,10,0,4,2,0,0
6565,1,53.0,0,0.0,10,1331.0,0.0,0.022222222000000003,49.38800000000001,0.0,2,1,10,0,7,2,1,1
6566,0,0.0,0,0.0,11,205.7,0.0,0.022222222000000003,18.85086521,0.0,9,3,3,0,11,1,0,1
6567,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,2,1,10,0,12,2,0,0
6568,8,79.16666667,2,45.0,62,3657.101515,0.000952381,0.020897436,9.027320816,0.0,2,1,6,2,7,2,0,1
6569,2,124.0,0,0.0,13,495.0,0.0,0.028571429,0.0,0.0,1,1,1,8,8,2,0,0
6570,4,766.8333332999998,0,0.0,217,4153.2765869999985,7.09e-05,0.005893496999999999,0.0,0.0,2,1,10,0,2,2,1,0
6571,0,0.0,0,0.0,75,2532.960656,0.004266667,0.030748538,0.0,0.0,5,3,8,0,8,2,0,0
6572,0,0.0,0,0.0,11,877.9166667000003,0.0,0.043636364,0.0,0.0,8,3,3,2,4,1,0,0
6573,0,0.0,0,0.0,10,225.4666667,0.0,0.05,0.0,0.4,0,3,3,7,12,2,0,0
6574,0,0.0,0,0.0,9,69.75,0.088888889,0.122222222,0.0,0.0,9,1,10,0,12,2,0,0
6575,0,0.0,3,494.0,164,3269.256933,0.006586826,0.012909664,5.873000789,0.0,9,1,10,0,8,2,0,0
6576,9,98.26666667,3,144.5,37,1630.137415,0.019565217,0.038037998,0.0,0.0,8,5,10,3,12,2,0,1
6577,0,0.0,0,0.0,25,280.9333333,0.0,0.022666667,0.0,0.4,2,1,10,0,14,2,0,0
6578,0,0.0,7,840.5833332999997,162,5918.308915,0.004790419000000001,0.019256933,0.0,0.0,8,1,10,0,8,2,0,0
6579,4,69.0,0,0.0,20,1180.0,0.0,0.009090909,30.52636364,0.0,2,1,10,1,12,2,0,1
6580,3,281.9166667,2,6.0,83,2616.905952,0.002409639,0.033978772000000004,0.0,0.0,8,1,10,6,4,2,1,1
6581,3,29.44,1,0.0,4,15.24,0.0,0.039583333,0.0,0.0,6,1,10,7,4,2,0,1
6582,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,7,0,8,2,0,0
6583,9,433.8,2,6.0,28,728.7,0.0,0.009803922,0.0,0.0,7,1,4,0,12,2,0,0
6584,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,4,5,10,0,14,2,0,0
6585,5,67.5,3,245.0,32,1929.329762,0.0,0.00430839,0.0,0.0,1,1,1,0,8,2,0,0
6586,0,0.0,0,0.0,16,381.2142857,0.0125,0.022395833,0.0,0.0,8,5,10,0,4,2,0,0
6587,0,0.0,0,0.0,13,283.5,0.0,0.030769231,0.0,0.4,2,1,10,8,12,2,0,0
6588,16,770.6,0,0.0,52,3593.1293200000005,0.007795699,0.018264209,0.0,0.0,2,3,10,0,4,2,0,0
6589,0,0.0,0,0.0,4,51.5,0.0,0.05,0.0,0.0,9,1,10,0,4,1,0,0
6590,3,224.3,5,487.0,74,1845.958333,0.002531646,0.017679325,34.67841487,0.0,8,1,10,0,5,2,1,1
6591,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,9,5,6,6,8,2,0,0
6592,0,0.0,0,0.0,8,210.4,0.0,0.05,0.0,0.0,8,3,3,6,11,1,1,0
6593,0,0.0,0,0.0,20,950.3285714,0.072108844,0.086507937,0.0,1.0,2,1,10,2,8,2,1,0
6594,0,0.0,0,0.0,11,303.5,0.0,0.012121212,0.0,0.0,8,5,10,0,4,2,0,0
6595,0,0.0,0,0.0,16,729.0,0.0125,0.040625,0.0,0.0,2,1,1,0,12,2,0,0
6596,3,67.0,0,0.0,5,141.2,0.0,0.008333333,0.0,0.0,7,5,10,3,8,1,0,0
6597,6,189.0,0,0.0,21,704.3,0.0,0.018478261,0.0,0.0,9,3,10,7,4,1,0,1
6598,1,5.0,0,0.0,9,2397.5,0.0,0.02,0.0,0.0,1,0,3,6,12,2,0,0
6599,0,0.0,0,0.0,38,1417.666667,0.016117216,0.048717949,0.0,1.0,2,1,8,6,2,2,1,0
6600,3,277.6666667,1,32.0,32,1671.257393,0.005555556,0.017195767,0.0,0.0,2,5,10,7,4,2,0,0
6601,5,111.0,1,11.0,55,3494.06746,0.0,0.029188713,4.007065498,0.0,8,1,10,6,8,2,0,0
6602,3,67.0,0,0.0,12,353.0,0.0,0.015384615,0.0,0.0,1,1,10,6,4,1,0,0
6603,2,222.5,0,0.0,23,1183.9,0.04,0.058285714,0.0,0.0,9,1,10,1,4,2,0,0
6604,0,0.0,0,0.0,3,780.0,0.066666667,0.066666667,0.0,0.4,0,1,1,0,12,2,0,0
6605,0,0.0,0,0.0,2,124.5,0.0,0.1,0.0,0.0,9,3,3,0,4,2,0,0
6606,1,2.0,6,657.8333332999998,140,3252.200476,0.005479451999999999,0.024292237,0.0,0.0,4,1,10,2,8,2,0,0
6607,2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,1,3,10,3,12,2,0,0
6608,0,0.0,0,0.0,15,827.1666667000002,0.013333333,0.046666667,0.0,0.0,9,3,3,7,18,2,0,0
6609,0,0.0,0,0.0,33,960.125,0.006060606,0.019292929,0.0,0.0,9,1,8,0,12,2,1,0
6610,12,432.58333330000005,3,112.0,42,2132.683333,0.021288515,0.041498896,0.0,0.6,2,3,3,6,4,2,0,0
6611,0,0.0,0,0.0,3,60.0,0.0,0.066666667,0.0,0.0,2,1,10,3,4,2,1,0
6612,0,0.0,0,0.0,6,28.0,0.066666667,0.133333333,0.0,0.8,2,1,10,3,2,2,0,0
6613,1,27.2,0,0.0,91,1596.412698,0.001098901,0.007912088000000001,33.61787649,0.0,6,1,10,5,8,2,0,0
6614,0,0.0,0,0.0,21,882.75,0.0,0.020408163,0.0,0.0,9,1,10,5,4,1,1,0
6615,0,0.0,0,0.0,6,339.0,0.0,0.033333333,0.0,0.0,8,3,3,0,12,2,0,0
6616,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,5,10,6,8,2,0,0
6617,2,58.4,0,0.0,54,3708.392857,0.002631579,0.020467836,11.7031641,0.0,6,0,10,4,14,2,0,1
6618,1,11.16666667,3,63.5,28,2245.333333,0.002580645,0.028494624,36.20031210000001,0.0,8,0,10,0,15,2,0,1
6619,5,1283.0,3,148.5,50,3246.977381,0.0,0.003846154,0.0,0.0,1,1,10,6,4,1,0,0
6620,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,1,1,6,8,2,0,0
6621,0,0.0,0,0.0,7,999.8,0.00952381,0.031428571,0.0,0.0,6,5,10,0,7,2,0,0
6622,14,88.19047619,5,218.65,168,4316.262171,0.0035754190000000007,0.018670927,11.71746761,0.0,4,1,10,6,8,2,0,0
6623,17,195.4864719,1,60.5,94,2267.472565,0.002111614,0.008213489000000001,4.511078764,0.0,8,5,10,6,4,2,0,1
6624,0,0.0,0,0.0,12,207.0,0.0,0.036666667,0.0,0.0,1,1,10,6,4,2,0,0
6625,4,459.5,4,199.1,94,6186.17226,0.022541254,0.03820917,3.085103642,0.0,4,5,10,7,14,2,0,0
6626,0,0.0,0,0.0,6,13.0,0.133333333,0.166666667,0.0,0.0,1,1,10,0,12,2,0,0
6627,1,236.5,5,1373.75,141,2834.697619,0.009684685,0.020551802,0.0,0.0,8,1,10,6,4,2,0,0
6628,0,0.0,0,0.0,9,1238.333333,0.0,0.040740741,0.0,0.4,0,1,10,0,12,2,0,0
6629,11,212.7416667,3,104.0,71,1678.905125,0.0,0.016037881,8.600043095,0.0,1,5,10,7,14,2,1,0
6630,7,105.375,0,0.0,48,1268.116667,0.022902098,0.027788462000000003,0.0,0.0,8,3,3,7,8,2,1,0
6631,0,0.0,0,0.0,34,933.85,0.021875,0.031505682,0.0,0.0,8,3,3,0,4,2,1,0
6632,3,52.53333333,0,0.0,16,2059.3,0.0,0.027777778,26.18852293,0.0,4,2,12,0,8,2,0,1
6633,0,0.0,0,0.0,4,253.0,0.0,0.016666667,0.0,0.6,0,1,10,6,12,2,0,0
6634,2,64.4,0,0.0,15,443.56666669999987,0.0,0.00625,166.3735531,0.0,3,3,3,0,3,1,1,0
6635,0,0.0,0,0.0,8,444.63333330000006,0.0,0.025,0.0,0.0,8,1,1,0,5,2,0,0
6636,7,73.9,0,0.0,58,3441.8066670000007,0.0,0.010752688,0.0,0.0,7,1,10,0,4,2,0,0
6637,8,98.4,0,0.0,16,156.33333330000005,0.0,0.007843137,0.0,0.0,7,1,10,6,8,2,0,0
6638,2,298.2,0,0.0,48,1850.116667,0.004081633,0.004421769,7.56292207,0.0,8,3,3,5,4,2,1,1
6639,4,109.5,0,0.0,66,1231.2,0.006280193000000001,0.028298931,10.45437681,1.0,2,1,10,0,7,2,1,0
6640,0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,0,3,3,0,12,2,0,0
6641,4,89.6,2,12.0,13,182.5,0.0,0.014814815,0.0,0.0,6,1,10,0,4,2,0,0
6642,3,74.0,0,0.0,14,584.3333332999998,0.0,0.003703704,0.0,0.0,2,1,10,6,3,1,0,0
6643,5,96.625,0,0.0,27,1883.725,0.0,0.019047619,0.0,0.0,8,1,10,4,14,2,0,0
6644,5,224.75,0,0.0,10,235.4166667,0.015384615,0.030769231,0.0,0.0,9,3,3,7,4,1,0,0
6645,6,190.4166667,0,0.0,78,3913.98703,0.005424955,0.006561181,0.0,0.0,8,5,10,8,8,2,1,0
6646,6,112.125,8,224.0,114,3459.4799780000008,0.0015748029999999998,0.009848144,5.6486881260000015,0.0,8,1,10,6,11,2,1,1
6647,1,4.0,1,0.0,22,360.65,0.0,0.01037037,1.453922921,0.0,7,1,10,0,4,2,0,1
6648,0,0.0,0,0.0,31,445.625,0.019354839,0.030322581,0.0,0.0,8,1,10,5,12,2,0,0
6649,5,134.33333330000002,0,0.0,56,959.8117424,0.0,0.011420635,11.61864445,0.0,8,1,10,0,8,2,1,0
6650,14,325.48,6,22.6,24,359.63,0.024324324,0.042342342000000005,0.0,0.0,6,3,3,5,7,2,1,0
6651,5,173.2632132,0,0.0,49,1465.555338,0.02384954,0.023755148,20.6672459,0.0,8,5,10,6,8,2,0,1
6652,5,81.2,0,0.0,23,269.9018182,0.0,0.008,0.0,0.0,8,3,3,6,4,1,0,0
6653,2,267.8,0,0.0,6,616.5,0.028571429,0.038095238,0.0,0.0,6,5,10,6,7,2,0,0
6654,1,54.5,0,0.0,26,449.25,0.0,0.022222222000000003,0.0,0.0,9,0,10,6,4,2,0,0
6655,0,0.0,0,0.0,9,381.0,0.0,0.025,0.0,0.0,1,1,10,1,4,1,0,0
6656,5,140.0,0,0.0,21,839.4166667000003,0.011594203,0.008695652,30.83748589,0.0,9,5,10,6,8,2,0,1
6657,12,483.33333330000005,1,0.0,5,161.33333330000005,0.0,0.016666667,0.0,0.0,9,3,3,6,4,2,1,0
6658,0,0.0,0,0.0,27,1009.375,0.007407406999999999,0.040740741,0.0,0.0,8,1,10,0,4,1,1,1
6659,0,0.0,0,0.0,47,1204.664683,0.0,0.015,0.0,0.0,9,1,1,0,4,2,1,0
6660,6,77.5,0,0.0,71,1361.7809519999996,0.0,0.014003044,0.0,0.0,9,1,10,4,4,2,0,0
6661,0,0.0,1,11.0,54,1299.196667,0.003636364,0.022545455,0.0,0.0,6,3,3,6,4,2,1,0
6662,4,61.0,0,0.0,14,175.66666669999995,0.0,0.010588235,0.0,0.0,1,1,10,8,4,2,0,0
6663,1,43.0,1,0.0,3,65.0,0.0,0.04,0.0,0.6,2,1,10,0,7,2,0,0
6664,11,1305.114737,4,629.5142857000002,27,1161.479023,0.009803922,0.022538246,12.76490187,0.0,7,3,10,6,18,2,0,1
6665,0,0.0,0,0.0,8,157.5714286,0.0,0.025,0.0,0.0,1,5,10,5,12,2,0,0
6666,0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,8,1,1,0,3,1,0,0
6667,0,0.0,0,0.0,5,384.0,0.0,0.05,0.0,0.0,2,1,1,2,4,2,0,0
6668,0,0.0,0,0.0,4,137.5,0.0,0.066666667,0.0,0.0,8,1,10,5,15,2,0,0
6669,0,0.0,0,0.0,27,187.0,0.0,0.022222222000000003,0.0,0.0,2,0,10,3,7,2,0,0
6670,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,3,0,19,2,1,0
6671,0,0.0,0,0.0,2,44.0,0.0,0.05,0.0,0.0,1,1,1,0,12,2,0,0
6672,2,143.8,1,0.0,6,90.75,0.022222222000000003,0.055555556,0.0,0.0,2,5,10,7,12,2,0,0
6673,3,114.125,1,13.0,64,1602.94026,0.013432836,0.028731343,29.88386066,0.0,8,5,10,0,12,2,1,0
6674,2,45.0,0,0.0,26,535.3459596,0.007407406999999999,0.01051332,0.0,0.0,1,1,1,6,5,2,0,0
6675,3,64.0,0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,1,1,4,0,12,1,0,0
6676,3,59.5,0,0.0,6,159.0,0.0,0.00625,0.0,0.0,9,5,10,7,2,1,0,0
6677,0,0.0,0,0.0,21,1003.0,0.0,0.008333333,0.0,0.0,1,1,1,0,8,2,0,0
6678,0,0.0,0,0.0,10,242.5833333,0.0,0.026666667,0.0,0.0,9,1,10,3,4,1,0,0
6679,1,18.25,0,0.0,82,2796.316667,0.005185185,0.019584736,0.0,0.0,8,1,10,0,2,2,0,0
6680,4,69.0,1,0.0,19,580.5,0.010526316,0.049122807,22.32934737,0.0,2,1,10,0,12,2,1,1
6681,1,0.0,0,0.0,20,809.0,0.00952381,0.028571429,25.75735474,0.0,9,1,7,0,8,2,0,0
6682,0,0.0,0,0.0,15,239.0,0.048888889000000005,0.07200000000000001,0.0,0.0,2,5,10,0,12,2,1,0
6683,9,124.0,1,61.5,25,432.1666667,0.0,0.007692308,0.0,0.0,9,1,10,7,4,1,0,0
6684,5,145.8833333,0,0.0,9,112.0833333,0.023529412000000003,0.043137255,2.001640344,0.0,4,5,10,2,8,2,0,0
6685,5,243.0,3,106.0,22,1654.722222,0.028571429,0.028214286,31.178125,0.0,2,0,10,0,8,2,0,0
6686,5,211.05,0,0.0,75,3275.113333,0.0,0.009824561,29.61151281,0.0,5,0,3,0,12,2,0,1
6687,0,0.0,0,0.0,2,22.0,0.05,0.066666667,0.0,0.0,9,5,10,3,18,2,0,0
6688,0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,0,1,10,0,12,2,0,0
6689,0,0.0,0,0.0,17,887.8333332999997,0.00625,0.040625,0.0,0.0,2,1,1,6,12,2,0,0
6690,1,6.0,0,0.0,16,608.8333332999998,0.011764706000000002,0.026666667,52.70052142,0.0,1,5,10,0,15,2,0,1
6691,0,0.0,0,0.0,12,348.75,0.0,0.027777778,0.0,0.0,8,5,10,2,12,2,0,0
6692,0,0.0,0,0.0,59,3033.689449,0.00756193,0.015479685,0.0,0.0,8,3,10,6,4,2,0,0
6693,6,110.625,1,106.0,30,1508.521825,0.04,0.043294931,21.01746974,0.0,8,5,10,6,14,2,0,0
6694,0,0.0,0,0.0,22,1321.7,0.0,0.010833333,0.0,0.0,3,1,10,5,14,2,0,0
6695,0,0.0,0,0.0,21,1041.733333,0.0,0.053333333,0.0,0.0,8,5,10,7,8,2,0,0
6696,6,116.69736840000002,0,0.0,171,9405.836721,0.008313228,0.028256171,0.0,0.0,9,5,10,6,4,2,0,1
6697,9,162.4911765,0,0.0,32,1162.797222,0.0,0.020175439,47.99566725,0.0,8,3,10,0,11,2,0,1
6698,2,86.0,0,0.0,18,754.9166667000002,0.0,0.005555556,0.0,0.0,2,5,10,1,4,1,0,0
6699,7,119.5666667,0,0.0,25,499.60833330000014,0.004166667,0.033333333,0.0,0.0,8,3,3,0,11,2,0,0
6700,0,0.0,0,0.0,27,701.9,0.007407406999999999,0.028395062,0.0,0.0,5,5,10,3,2,2,0,0
6701,7,257.4,0,0.0,7,244.7333333,0.018181818,0.018181818,0.0,0.0,8,3,3,2,4,1,0,0
6702,0,0.0,0,0.0,3,20.2,0.0,0.066666667,0.0,0.0,4,1,10,5,8,2,0,0
6703,5,69.03333333,0,0.0,24,658.8466667,0.0,0.013793103,42.9845308,0.0,7,1,8,6,4,2,0,0
6704,0,0.0,0,0.0,2,47.4,0.0,0.066666667,26.85210163,0.0,7,5,10,3,7,2,0,1
6705,3,15.0,0,0.0,12,1138.25,0.030769231,0.048717949,0.0,0.0,9,3,3,0,12,2,0,0
6706,0,0.0,0,0.0,3,558.0,0.0,0.066666667,0.0,0.0,1,0,3,6,8,2,0,0
6707,2,43.0,0,0.0,17,434.0,0.0,0.010526316,0.0,0.0,2,1,10,1,8,2,0,0
6708,24,290.8603687,6,529.7,178,4339.534423,0.003939056,0.015263168999999997,6.149343862,0.4,2,1,10,6,7,2,0,0
6709,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,9,1,10,0,8,2,0,0
6710,1,14.0,0,0.0,17,1093.142857,0.0,0.02125,0.0,0.0,1,1,10,5,4,2,0,0
6711,2,54.5,0,0.0,5,66.5,0.0,0.028571429,0.0,0.0,9,4,5,4,18,0,0,0
6712,0,0.0,0,0.0,6,105.0,0.066666667,0.1,0.0,0.0,2,5,10,2,12,2,0,0
6713,1,7.0,0,0.0,11,298.0,0.0,0.006666666999999999,0.0,0.0,1,5,10,6,12,2,1,0
6714,0,0.0,0,0.0,12,115.25,0.066666667,0.108333333,0.0,0.0,8,1,10,0,8,2,0,0
6715,0,0.0,0,0.0,16,129.3333333,0.0,0.0125,0.0,0.6,2,1,8,0,8,2,0,0
6716,0,0.0,0,0.0,48,691.3572797,0.034873188,0.082209406,0.0,0.0,8,5,10,6,12,2,0,0
6717,6,374.0,0,0.0,83,791.9559524,0.013636364,0.025536616,0.0,0.6,2,5,10,0,8,2,0,0
6718,1,131.5,5,464.875,19,660.8039683,0.002173913,0.008038828,0.0,0.0,8,5,10,5,12,2,1,0
6719,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,10,2,12,2,0,0
6720,1,6.0,0,0.0,21,332.8,0.0,0.008695652,0.0,0.0,6,1,7,2,3,2,1,0
6721,0,0.0,0,0.0,3,27.0,0.1,0.166666667,0.0,0.8,2,3,3,0,8,2,0,0
6722,11,348.6547619,1,11.0,64,1229.289286,0.0,0.002493853,54.95126905,0.0,1,1,10,0,4,1,0,0
6723,0,0.0,0,0.0,3,178.25,0.0,0.066666667,0.0,0.0,8,5,10,0,5,2,0,0
6724,0,0.0,0,0.0,5,210.0,0.16,0.173333333,0.0,0.4,2,3,3,0,12,2,0,0
6725,7,397.6309524,1,88.5,107,6449.457197,0.010353866,0.031510604,5.3917674920000005,0.0,8,1,10,4,8,2,0,1
6726,4,302.0,0,0.0,29,675.375,0.0,0.001333333,0.0,0.0,9,1,10,0,2,2,1,0
6727,0,0.0,0,0.0,20,680.0,0.02,0.058333333,0.0,0.6,2,1,8,5,12,2,0,0
6728,0,0.0,0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,6,1,10,7,4,2,0,0
6729,4,162.0,3,75.5,4,158.5,0.0,0.016666667,0.0,0.0,1,1,1,0,5,2,0,0
6730,1,113.6666667,1,2.0,16,589.6666667000002,0.0,0.003632479,0.0,0.0,2,5,10,1,15,1,1,0
6731,9,124.125,0,0.0,35,1988.658333,0.008943089,0.030662021,0.0,0.0,1,1,10,6,4,2,0,0
6732,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,5,10,6,19,2,1,0
6733,0,0.0,2,686.0,11,288.125,0.030769231,0.066666667,0.0,0.0,9,0,3,6,12,2,0,0
6734,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,10,0,8,2,0,0
6735,4,76.0,0,0.0,28,866.0,0.0,0.02183908,0.0,0.0,1,1,10,2,8,2,0,0
6736,1,3.0,0,0.0,11,228.6666667,0.0,0.03,0.0,0.6,2,1,10,2,12,2,0,0
6737,8,122.0416667,0,0.0,14,338.7916667,0.0,0.025,0.0,0.0,9,1,10,3,12,2,0,0
6738,0,0.0,0,0.0,8,143.2,0.0,0.029166667,0.0,0.0,8,5,10,0,4,2,0,0
6739,0,0.0,0,0.0,3,39.66666667,0.0,0.033333333,0.0,0.0,1,1,1,0,5,2,0,0
6740,0,0.0,0,0.0,3,70.0,0.0,0.066666667,0.0,0.0,8,3,3,5,4,1,1,0
6741,0,0.0,0,0.0,17,857.0,0.023529412000000003,0.07647058799999999,0.0,0.0,2,0,10,2,4,2,0,0
6742,0,0.0,0,0.0,36,2107.583333,0.014814815,0.03287037,0.0,0.0,9,5,10,0,4,2,0,0
6743,0,0.0,0,0.0,3,67.5,0.0,0.066666667,0.0,0.0,1,3,3,6,12,2,1,0
6744,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,10,7,8,2,0,0
6745,0,0.0,0,0.0,15,1137.0,0.04,0.044444444000000013,0.0,0.8,2,0,10,0,2,2,0,0
6746,0,0.0,0,0.0,7,203.5,0.0,0.033333333,0.0,0.0,1,3,3,0,19,1,1,0
6747,7,169.5,0,0.0,21,484.95,0.008695652,0.037681159,0.0,0.0,1,3,10,5,4,2,0,0
6748,0,0.0,0,0.0,1,36.0,0.0,0.066666667,0.0,0.0,1,5,10,1,4,2,1,0
6749,0,0.0,0,0.0,9,436.0,0.0,0.022222222000000003,0.0,0.0,8,1,10,6,4,2,0,0
6750,0,0.0,0,0.0,5,43.2,0.08,0.12,0.0,0.0,4,1,10,6,14,2,1,0
6751,4,174.0,1,18.5,11,305.875,0.0,0.001709402,0.0,0.0,1,3,10,6,11,1,1,0
6752,0,0.0,0,0.0,14,267.25,0.0,0.021428571,0.0,0.0,8,5,10,0,15,1,1,0
6753,3,204.75,0,0.0,46,1942.933333,0.010119048,0.013333333,0.0,0.0,2,3,3,0,7,2,0,0
6754,0,0.0,0,0.0,68,809.2456348999998,0.002985075,0.005970149,109.9124051,0.0,1,1,7,2,4,2,0,1
6755,13,245.4,0,0.0,61,3773.3,0.005714286,0.025021645,22.37276151,0.0,7,1,10,4,12,2,0,1
6756,2,32.5,0,0.0,19,423.81666669999987,0.005952381,0.039104938,0.0,0.0,1,5,10,0,12,2,0,0
6757,0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,1,1,10,2,12,2,0,0
6758,9,227.6,0,0.0,54,1935.06131,0.006557377,0.022222222000000003,42.19732111,0.0,9,3,10,0,4,2,0,1
