,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,Revenue,nf1,nf2,nf3,nf4,nf5,nf6,p1,p2,p3,p4,p5,p6
6414,0.29681075,0.037037037,0.016035307,0.0,0.0,0.03687943,0.008308125,0.03846154,0.115384616,0.15600982,0.0,0.8888889,0.14285715,0.8333333,0.75,0.21052632,1.0,0.0,0.0,0.59087926,0.6533238,0.7658588,0.6267514,0.49457955,0.7240268,0.013366913,0.0007611635,0.00019014429,0.25724575,0.014648563,0.0008341455
6415,0.3907101,0.0,0.0,0.0,0.0,0.10212766,0.021151174,0.014285715,0.036386054,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.36842105,1.0,1.0,0.0,0.35532174,0.3829137,0.62713504,0.24452157,0.49800283,0.20988546,0.0,0.0,0.0,0.0080807535,0.003915834,0.0018975651
6416,0.2780309,0.074074075,0.015299742,0.0,0.0,0.024113474,0.0034576803,0.0,0.00877193,0.0,0.0,0.11111111,0.14285715,0.8333333,0.25,0.21052632,0.5,0.0,0.0,0.60855407,0.3666928,0.5228209,0.7717212,0.8322896,0.57571703,0.0,0.0,0.0,0.0011695914,0.000264503,5.9817325e-05
6417,0.44316036,0.11111111,0.031923503,0.0,0.0,0.0028368793,0.0011671495,0.0,0.083333336,0.0,0.8,0.22222222,0.71428573,0.8333333,0.75,0.21052632,1.0,0.0,0.0,0.7566197,0.5946819,0.33376896,0.7886093,0.7348201,0.36261183,0.0,0.0,0.0,0.0080807535,0.00011407355,1.6103417e-06
6418,0.4443827,0.25925925,0.028539903,0.125,0.040500123,0.022695035,0.023595698,0.0,0.09466667,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.5704136,0.38009882,0.8741584,0.7130953,0.30727875,0.4685171,0.0,0.0,0.0,0.25724575,0.009077119,0.0003202933
6419,0.007000778,0.0,0.0,0.125,0.011375337,0.05815603,0.025834907,0.06818182,0.17559524,0.0,0.0,0.22222222,0.14285715,0.8333333,0.25,0.36842105,1.0,1.0,0.0,0.30714607,0.3738743,0.4985465,0.31830758,0.52720946,0.23282225,0.0,0.0,0.0,0.0080807535,0.0022763016,0.0006412211
6420,0.15379487,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.71428573,0.75,0.0,0.42105263,1.0,0.0,0.0,0.78905517,0.39958087,0.3112657,0.45587698,0.3478794,0.3529897,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
6421,0.48149794,0.18518518,0.023273261,0.0,0.0,0.05106383,0.016899308,0.125,0.12986112,0.0,0.0,0.6666667,0.42857143,0.8333333,0.625,0.21052632,1.0,1.0,0.0,0.3390628,0.62822586,0.44217706,0.20081897,0.885323,0.39526522,0.0,0.0,0.0,0.13329633,0.01299568,0.0012670093
6422,0.07223025,0.2962963,0.08734387,0.33333334,0.07040942,0.22269504,0.25156203,0.03951647,0.13623725,0.0071257334,0.0,0.33333334,0.14285715,0.8333333,0.0,0.15789473,1.0,1.0,0.0,0.30027473,0.23625194,0.5735136,0.2843331,0.50202125,0.23201619,1.4503964e-05,1.0136639e-05,0.00028702995,0.02380886,0.016639713,0.011629289
6423,0.21857984,0.0,0.0,0.0,0.0,0.022695035,0.0049395435,0.125,0.1875,0.0,0.0,0.8888889,0.42857143,0.9166667,0.5,0.21052632,1.0,0.0,0.0,0.7773193,0.49175122,0.67710054,0.6214874,0.44526362,0.60068715,0.0,0.0,0.0,0.25724575,0.009077119,0.0003202933
6424,0.012445827,0.0,0.0,0.0,0.0,0.015602837,0.0046464535,0.0,0.11111111,0.0,0.0,0.22222222,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.6690758,0.5402514,0.42058453,0.801726,0.4788364,0.6074429,0.0,0.0,0.0,0.0080807535,0.0006234547,4.810143e-05
6425,0.33603734,0.0,0.0,0.0,0.0,0.008510638,0.0009847824,0.0,0.16666666,0.0,0.0,0.22222222,0.14285715,0.8333333,0.25,0.36842105,1.0,0.0,0.0,0.48379946,0.47027916,0.5282007,0.8112732,0.4949905,0.4991898,0.0,0.0,0.0,0.0080807535,0.00034126051,1.4411866e-05
6426,0.6049561,0.14814815,0.06649504,0.0,0.0,0.114893615,0.075601384,0.01190476,0.05357143,0.018448446,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,1.0,0.5094025,0.43909588,0.9479183,0.613308,0.28572217,0.41344723,0.00021252946,3.6344194e-05,0.00021622982,0.25724575,0.043991033,0.0075228107
6427,0.08934326,0.25925925,0.12480078,0.0,0.0,0.018439716,0.018945338,0.0,0.0625,0.0,0.0,0.22222222,0.14285715,0.083333336,0.25,0.36842105,1.0,0.0,0.0,0.48759288,0.19134958,0.2672628,0.6849745,0.55550355,0.71645033,0.0,0.0,0.0,0.0080807535,0.00073578284,6.699579e-05
6428,0.62806976,0.0,0.0,0.0,0.0,0.032624114,0.010355847,0.0,0.06521739,0.0,0.0,0.8888889,0.14285715,0.8333333,0.125,0.21052632,0.5,1.0,1.0,0.28506634,0.3867589,0.71851885,0.04596622,0.7676705,0.31697243,0.0,0.0,0.0,0.25724575,0.012985177,0.0006554621
6429,0.65896213,0.0,0.0,0.0,0.0,0.026950354,0.018685464,0.02105263,0.18045112,0.0,0.0,0.8888889,0.14285715,0.8333333,0.25,0.7368421,1.0,0.0,0.0,0.49630323,0.6319406,0.63890076,0.49517378,0.16695128,0.5243152,0.0,0.0,0.0,0.25724575,0.010756621,0.00044978346
6430,0.9243249,0.0,0.0,0.0,0.0,0.008510638,0.0018210659,0.0,0.33333334,0.0,0.0,0.11111111,0.14285715,0.8333333,0.625,0.6315789,1.0,1.0,0.0,0.32869372,0.7365679,0.53155136,0.26133215,0.5657912,0.25114822,0.0,0.0,0.0,0.0011695914,9.407501e-05,7.5668363e-06
6431,0.37015224,0.4814815,0.19487733,0.0,0.0,0.114893615,0.066971816,0.011494255,0.114114024,0.0091946,0.0,1.0,0.42857143,0.25,0.125,0.21052632,1.0,1.0,1.0,0.05376614,0.9146134,0.6186811,0.7571518,0.5014016,0.4837896,5.8064994e-05,9.110753e-06,0.00010826179,0.33302465,0.052253604,0.008198911
6432,0.794755,0.0,0.0,0.0,0.0,0.008510638,0.0054928972,0.33333334,0.5,0.0,0.0,0.33333334,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.48894915,0.498641,0.46990842,0.5525048,0.3281966,0.32715413,0.0,0.0,0.0,0.02380886,0.00070136465,2.0660895e-05
6433,0.8948772,0.037037037,0.008679662,0.0,0.0,0.05815603,0.017500078,0.048780486,0.17828107,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.71190584,0.38118595,0.8739604,0.42972636,0.5968097,0.384519,0.0,0.0,0.0,0.25724575,0.022864452,0.002032232
6434,0.99022114,0.037037037,0.0020595808,0.0,0.0,0.021276595,0.006588663,0.0,0.16666666,0.0,0.6,0.22222222,0.71428573,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.7866869,0.3706363,0.35600373,0.7223068,0.73915666,0.16805208,0.0,0.0,0.0,0.0080807535,0.0008477939,8.894647e-05
6435,0.42149127,0.0,0.0,0.0,0.0,0.012765957,0.00277198,0.33333334,0.44444445,0.0,1.0,0.22222222,0.71428573,0.8333333,0.25,0.42105263,1.0,1.0,0.0,0.46729723,0.88827467,0.24866006,0.45028046,0.15125346,0.24589162,0.0,0.0,0.0,0.0080807535,0.00051081704,3.229081e-05
6436,0.9731081,0.074074075,0.024008825,0.041666668,0.0,0.04539007,0.03486756,0.0625,0.115625,0.0,0.0,0.44444445,0.14285715,0.8333333,0.5,0.42105263,1.0,0.0,0.0,0.49283502,0.775875,0.6005715,0.6893805,0.41862124,0.44771126,0.0,0.0,0.0,0.0497243,0.0060025025,0.0007245962
6437,0.09456606,0.14814815,0.043447345,0.083333336,0.03778704,0.06524823,0.0162773,0.002857145,0.06739311,0.009344528,0.0,0.22222222,0.14285715,0.8333333,0.125,0.36842105,1.0,1.0,0.0,0.32233644,0.30341756,0.5605243,0.3087179,0.5188311,0.20456257,1.736044e-05,5.468245e-06,3.716043e-05,0.0080807535,0.0025453004,0.0008017266
6438,0.9751083,0.0,0.0,0.0,0.0,0.0056737587,0.0,1.0,1.0,0.0,0.4,0.0,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.620805,0.47892287,0.26074544,0.56578296,0.44354522,0.21383628,0.0,0.0,0.0,0.0,0.0,0.0
6439,0.7598622,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.8888889,0.71428573,0.8333333,0.0,0.94736844,1.0,0.0,0.0,0.7592976,0.40963843,0.43515846,0.27280813,0.41763693,0.4058693,0.0,0.0,0.0,0.25724575,0.00057333906,1.2778352e-06
6440,0.33970442,0.0,0.0,0.041666668,0.021573916,0.089361705,0.022860238,0.0,0.01612903,0.076706745,0.0,0.22222222,0.14285715,0.8333333,0.0,0.15789473,0.5,0.0,1.0,0.58374286,0.24409974,0.5932892,0.78372854,0.85866886,0.51767784,0.0010961151,0.00046752507,0.0005414414,0.0080807535,0.0034466765,0.001470108
6441,0.296144,0.0,0.0,0.0,0.0,0.0028368793,0.0,1.0,1.0,0.0,0.0,1.0,0.42857143,0.25,0.625,0.42105263,1.0,1.0,0.0,0.40365317,0.7865017,0.3194911,0.2816538,0.5393295,0.5234078,0.0,0.0,0.0,0.33302465,0.001361031,5.5623655e-06
6442,0.5500611,0.0,0.0,0.0,0.0,0.004255319,0.0014849893,0.33333334,0.6666667,0.0,0.0,0.8888889,0.42857143,0.25,0.5,0.6315789,1.0,0.0,0.0,0.6301865,0.4387161,0.22010337,0.36555463,0.5441309,0.6835114,0.0,0.0,0.0,0.25724575,0.0017175368,1.1467372e-05
6443,0.29769975,0.0,0.0,0.0,0.0,0.022695035,0.0047910446,0.0,0.078125,0.0,0.0,1.0,0.42857143,0.25,0.25,0.21052632,1.0,1.0,0.0,0.09198327,0.6841706,0.54842436,0.6095985,0.6283181,0.58610195,0.0,0.0,0.0,0.33302465,0.01078202,0.00034907917
6444,0.43260363,0.25925925,0.01060684,0.0,0.0,0.038297873,0.005384259,0.0,0.17857143,0.0,0.0,0.44444445,0.14285715,0.8333333,0.375,0.36842105,1.0,0.0,0.0,0.64857733,0.66955495,0.63708156,0.7410249,0.30543023,0.54947335,0.0,0.0,0.0,0.0497243,0.0050819935,0.0005193971
6445,0.6101789,0.25925925,0.06438641,0.0,0.0,0.04680851,0.014325588,0.0,0.06666666,0.0,0.0,1.0,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.54386944,0.4476633,0.911599,0.6392431,0.28977424,0.3878812,0.0,0.0,0.0,0.33302465,0.021978801,0.0014505463
6446,0.33081454,0.33333334,0.2338752,0.0,0.0,0.05106383,0.026535196,0.0875,0.12875,0.08547986,0.2,0.22222222,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.56718427,0.36873576,0.60691607,0.8792458,0.27148986,0.4210343,0.0013500389,0.00033505482,0.00020344087,0.0080807535,0.0020054942,0.0004977268
6447,0.117013,0.0,0.0,0.0,0.0,0.011347517,0.011348445,0.375,0.5416667,0.0,0.6,0.22222222,0.14285715,0.8333333,0.0,0.31578946,1.0,0.0,0.0,0.6005377,0.35434812,0.3033602,0.78666776,0.50234145,0.26645514,0.0,0.0,0.0,0.0080807535,0.0004543775,2.5549463e-05
6448,0.8357595,0.0,0.0,0.0,0.0,0.0056737587,0.00085973064,0.0,0.25,0.0,0.0,0.11111111,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.39628884,0.5137546,0.53217614,0.67315316,0.42133003,0.2545873,0.0,0.0,0.0,0.0011695914,6.2805615e-05,3.3725833e-06
6449,0.92732525,0.0,0.0,0.0,0.0,0.05531915,0.012413885,0.0,0.06410256,0.0,0.0,0.6666667,0.0,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.38625064,0.4942882,0.8120036,0.58205336,0.25421956,0.33239907,0.0,0.0,0.0,0.13329633,0.014050019,0.0014809336
6450,0.8594288,0.0,0.0,0.0,0.0,0.004255319,0.00031262933,0.0,0.33333334,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.41719085,0.51996684,0.52735937,0.63720727,0.44997376,0.25588176,0.0,0.0,0.0,0.0080807535,0.00017099174,3.618249e-06
6451,0.629181,0.0,0.0,0.0,0.0,0.014184397,0.018548299,0.099999994,0.39999998,0.0,0.0,0.5555556,0.14285715,0.5833333,0.0,0.6315789,1.0,0.0,0.0,0.44152096,0.44575354,0.615839,0.54613256,0.26868176,0.3627646,0.0,0.0,0.0,0.08625292,0.0027495616,8.7650245e-05
6452,0.2614735,0.037037037,0.0052960645,0.0,0.0,0.011347517,0.0010316768,0.375,0.4375,0.0,0.4,0.22222222,0.71428573,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.80517143,0.37388676,0.33490613,0.64733756,0.54186726,0.21881934,0.0,0.0,0.0,0.0080807535,0.0004543775,2.5549463e-05
6453,0.2955884,0.037037037,0.025891872,0.0,0.0,0.031205675,0.008078863,0.0,0.083333336,0.0,0.0,1.0,0.42857143,0.25,0.75,0.57894737,1.0,0.0,0.0,0.7176279,0.3749034,0.34534413,0.4038018,0.56841594,0.8296131,0.0,0.0,0.0,0.33302465,0.014763676,0.0006545044
6454,0.11423492,0.0,0.0,0.0,0.0,0.0070921984,0.0028546967,0.0,0.040000003,0.0,0.0,1.0,0.71428573,0.8333333,0.875,0.7368421,1.0,0.0,0.0,0.9471098,0.4895313,0.62321764,0.5078241,0.40816292,0.58791304,0.0,0.0,0.0,0.33302465,0.0033954603,3.4619512e-05
6455,0.94143796,0.074074075,0.07546892,0.0,0.0,0.014184397,0.0018327895,0.5535714,0.6547619,0.0,0.0,0.8888889,0.14285715,0.8333333,0.375,0.7894737,1.0,1.0,1.0,0.40975025,0.7711105,0.43680748,0.30792558,0.51667726,0.31712228,0.0,0.0,0.0,0.25724575,0.0056970026,0.00012616666
6456,0.3012557,0.0,0.0,0.0,0.0,0.008510638,0.0025166662,0.0,0.33333334,0.0,0.2,0.22222222,0.14285715,0.8333333,0.0,0.36842105,1.0,0.0,0.0,0.51817006,0.3200911,0.4174741,0.75588804,0.47356042,0.34358385,0.0,0.0,0.0,0.0080807535,0.00034126051,1.4411866e-05
6457,0.42460275,0.074074075,0.0020595808,0.0,0.0,0.021276595,0.008333291,0.055555556,0.25,0.014959439,0.0,0.8888889,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.48587295,0.36891228,0.6386466,0.4926578,0.11152876,0.49168056,0.00014022461,4.641916e-06,6.5816107e-06,0.25724575,0.0085157165,0.0002818994
6458,0.78075343,0.0,0.0,0.0,0.0,0.004255319,0.00063151127,0.0,0.33333334,0.0,0.0,0.33333334,0.14285715,0.8333333,0.0,0.36842105,1.0,1.0,0.0,0.4377289,0.51173395,0.6186818,0.2042654,0.42236975,0.21193022,0.0,0.0,0.0,0.02380886,0.00035142526,5.187133e-06
6459,0.34759417,0.22222222,0.030158147,0.0,0.0,0.032624114,0.005487166,0.0,0.077586204,0.0,0.0,0.7777778,0.42857143,0.25,0.0,0.36842105,1.0,0.0,0.0,0.56773746,0.08901069,0.32796586,0.35483196,0.5759835,0.7579264,0.0,0.0,0.0,0.19047081,0.010627587,0.0005929813
6460,0.6215135,0.11111111,0.44965062,0.083333336,0.035695024,0.08510638,0.02419886,0.03174603,0.12962963,0.079607956,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,1.0,1.0,0.0,0.046923902,0.9036488,0.58946997,0.70621705,0.6005986,0.5165439,0.003731505,0.00047922542,0.000511008,0.25724575,0.03303726,0.0042428705
6461,0.81975776,0.14814815,0.087149695,0.0,0.0,0.04680851,0.014387202,0.0,0.067567565,0.0,0.0,0.7777778,0.42857143,0.25,0.0,0.15789473,1.0,0.0,0.0,0.46800715,0.13501152,0.20519038,0.29829487,0.66810626,0.7567515,0.0,0.0,0.0,0.19047081,0.015143934,0.0012040624
6462,0.8825425,0.0,0.0,0.0,0.0,0.068085104,0.02996355,0.086956516,0.2518116,0.0,0.0,1.0,0.14285715,0.8333333,1.0,0.42105263,1.0,0.0,0.0,0.6002084,0.8445916,0.60672915,0.44522208,0.34764352,0.58655673,0.0,0.0,0.0,0.33302465,0.03164619,0.0030072285
6463,0.6551839,0.0,0.0,0.0,0.0,0.011347517,0.0019539334,0.0,0.125,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.42105263,1.0,1.0,0.0,0.38514453,0.4746435,0.65128034,0.21818896,0.47314298,0.18468232,0.0,0.0,0.0,0.0080807535,0.0004543775,2.5549463e-05
6464,0.8906545,0.074074075,0.0044133873,0.0,0.0,0.009929078,0.009699325,0.14285713,0.42857143,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.49529094,0.49187502,0.6604209,0.43696257,0.20355228,0.36059552,0.0,0.0,0.0,0.25724575,0.003996316,6.2082814e-05
6465,0.9663296,0.0,0.0,0.0,0.0,0.05106383,0.021699602,0.02777778,0.13888888,0.0,0.0,0.8888889,0.14285715,0.8333333,0.75,0.21052632,1.0,1.0,0.0,0.30771038,0.6670169,0.6580934,0.1947134,0.7543159,0.43740126,0.0,0.0,0.0,0.25724575,0.020144308,0.0015774531
6466,0.10034448,0.0,0.0,0.041666668,0.014513361,0.021276595,0.0077740494,0.0625,0.1875,0.0,0.0,0.11111111,0.42857143,0.25,0.625,0.42105263,1.0,0.0,0.0,0.6758176,0.3520351,0.18088813,0.6168059,0.60345656,0.7123266,0.0,0.0,0.0,0.0011695914,0.00023371066,4.6700643e-05
6467,0.22669186,0.037037037,0.022066936,0.16666667,0.09832475,0.06241135,0.02625826,0.0,0.005434785,0.1591551,0.0,0.11111111,0.14285715,0.8333333,0.0,0.21052632,0.5,1.0,1.0,0.2472981,0.34596077,0.59846216,0.17724878,0.5980354,0.14586473,0.0022982035,0.0013205688,0.000541323,0.0011695914,0.000672058,0.00038617072
6468,0.4168241,0.22222222,0.03280618,0.0,0.0,0.03687943,0.0070189624,0.0,0.09259259,0.0,0.6,0.0,0.42857143,0.25,0.75,0.6315789,1.0,0.0,0.0,0.5940528,0.55659974,0.1262324,0.65946645,0.767406,0.50849646,0.0,0.0,0.0,0.0,0.0,0.0
6469,0.20691188,0.0,0.0,0.0,0.0,0.004255319,0.0007503104,0.33333334,0.33333334,0.0,0.0,0.22222222,0.42857143,0.25,0.0,0.6315789,1.0,0.0,0.0,0.6016586,0.20325212,0.23121049,0.50237125,0.54244536,0.52201515,0.0,0.0,0.0,0.0080807535,0.00017099174,3.618249e-06
6470,0.20057784,0.074074075,0.004707613,0.0,0.0,0.041134752,0.022079447,0.035714284,0.23214287,0.0,0.0,0.22222222,0.14285715,0.8333333,0.125,0.7368421,1.0,0.0,0.0,0.50510913,0.40132457,0.4132011,0.76035446,0.2760362,0.49037206,0.0,0.0,0.0,0.0080807535,0.0016232802,0.00032608828
6471,0.82987,0.33333334,0.100331,0.0,0.0,0.05248227,0.024056058,0.025641024,0.07424242,0.0,0.0,1.0,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.6798988,0.84990144,0.78777206,0.62179434,0.3465724,0.56055725,0.0,0.0,0.0,0.33302465,0.024575854,0.0018135974
6472,0.99133235,0.0,0.0,0.0,0.0,0.004255319,0.0011176498,0.33333334,0.6666667,0.0,0.0,0.8888889,0.14285715,0.8333333,0.75,0.6315789,1.0,0.0,0.0,0.6150461,0.622445,0.5064754,0.42199686,0.30180594,0.5216034,0.0,0.0,0.0,0.25724575,0.0017175368,1.1467372e-05
6473,0.105011664,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,1.0,0.5714286,0.41666666,0.5,0.94736844,1.0,0.0,0.0,0.7194,0.4680908,0.27830133,0.34207687,0.31826288,0.57303673,0.0,0.0,0.0,0.33302465,0.0006810259,1.3926785e-06
6474,0.4732748,0.0,0.0,0.0,0.0,0.03971631,0.010680981,0.14285713,0.44642857,0.0,0.0,0.33333334,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.5819218,0.69297934,0.4306923,0.6085366,0.45778516,0.5366662,0.0,0.0,0.0,0.02380886,0.0032233712,0.00043639727
6475,0.23413713,0.14814815,0.0131666055,0.0,0.0,0.012765957,0.0063229282,0.0,0.14999999,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.53099054,0.313509,0.83964473,0.6705243,0.36634812,0.55970526,0.0,0.0,0.0,0.25724575,0.005130932,0.000102339756
6476,0.6234026,0.11111111,0.074090265,0.083333336,0.039931357,0.05248227,0.026930114,0.005128205,0.03998779,0.01626329,0.0,0.7777778,0.42857143,0.25,0.0,0.21052632,1.0,1.0,0.0,0.06807791,0.87245715,0.59062696,0.68381125,0.58682096,0.51831394,0.00014974132,1.3312406e-05,4.2209947e-05,0.19047081,0.016933367,0.0015054218
6477,0.9602178,0.22222222,0.1313375,0.0,0.0,0.03971631,0.012335207,0.049999997,0.064301185,0.13039389,0.0,0.8888889,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,0.0,0.53174543,0.532158,0.90969753,0.5989002,0.2800573,0.3238604,0.009554111,0.0005850938,0.00018592578,0.25724575,0.01575373,0.0009647584
6478,0.10456718,0.4074074,0.10635563,0.041666668,0.026673203,0.04964539,0.009771006,0.055749133,0.109756105,0.021087267,0.0,0.22222222,0.14285715,0.8333333,0.625,0.21052632,1.0,1.0,0.0,0.18923633,0.4808496,0.4353414,0.28473574,0.5686071,0.3068446,8.7387e-05,2.1099799e-05,4.8990547e-05,0.0080807535,0.0019511171,0.00047110184
6479,0.7700856,0.0,0.0,0.0,0.0,0.021276595,0.026167076,0.0,0.19999999,0.0,0.0,0.11111111,0.14285715,0.8333333,0.25,0.42105263,1.0,0.0,0.0,0.42368603,0.6353739,0.4954647,0.7196249,0.47035906,0.3974789,0.0,0.0,0.0,0.0011695914,0.00023371066,4.6700643e-05
6480,0.11334593,0.0,0.0,0.0,0.0,0.038297873,0.0066874023,0.0,0.08641976,0.0,0.0,0.8888889,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.5082099,0.2623014,0.6970233,0.6106671,0.22830844,0.6294191,0.0,0.0,0.0,0.25724575,0.015201524,0.0008983096
6481,0.20524503,0.0,0.0,0.041666668,0.0057857316,0.04255319,0.038219977,0.16666666,0.13444445,0.0,0.0,1.0,0.71428573,0.8333333,0.75,0.6315789,1.0,0.0,0.0,0.9221075,0.49605888,0.61602396,0.5106541,0.42360178,0.5858141,0.0,0.0,0.0,0.33302465,0.02002177,0.0012037286
6482,0.43315923,0.0,0.0,0.0,0.0,0.0056737587,0.00045331253,0.5,0.625,0.0,0.8,0.22222222,0.14285715,0.8333333,0.625,0.36842105,1.0,0.0,0.0,0.6589794,0.5691672,0.21927747,0.6822889,0.5103287,0.3055587,0.0,0.0,0.0,0.0080807535,0.00022782962,6.4234528e-06
6483,0.04856095,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.71428573,0.8333333,0.0,0.7368421,1.0,0.0,0.0,0.79699665,0.40164208,0.3047651,0.46199244,0.35140374,0.3588327,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
6484,0.60117793,0.22222222,0.055020228,0.0,0.0,0.031205675,0.019077163,0.03846154,0.05128205,0.0,0.0,0.11111111,0.14285715,0.8333333,0.75,0.42105263,1.0,0.0,0.0,0.56698024,0.81044495,0.49698958,0.8366143,0.45467234,0.48779175,0.0,0.0,0.0,0.0011695914,0.00034111412,9.948674e-05
6485,0.5425047,0.0,0.0,0.0,0.0,0.0028368793,0.00029699787,0.0,0.5,0.0,0.0,0.8888889,0.42857143,0.25,0.0,0.21052632,0.5,1.0,0.0,0.014468269,0.7773711,0.68821,0.61264694,0.59509254,0.5272355,0.0,0.0,0.0,0.25724575,0.0011458186,5.1036805e-06
6486,0.08212023,0.37037036,0.08643713,0.083333336,0.06001471,0.13617021,0.051320713,0.00980392,0.06754707,0.0,0.0,0.11111111,0.71428573,0.8333333,0.125,0.21052632,1.0,1.0,0.0,0.44387463,0.35215154,0.39152423,0.15956824,0.6567474,0.15486497,0.0,0.0,0.0,0.0011695914,0.0014171685,0.0017171523
6487,0.84464943,0.14814815,0.10719628,0.083333336,0.007452807,0.120567374,0.056930833,0.03888889,0.14774929,0.017544989,0.0,0.8888889,0.14285715,0.8333333,0.0,0.42105263,1.0,0.0,0.0,0.49063817,0.4755089,0.82606786,0.5661141,0.14844874,0.34816077,0.00019239372,3.443639e-05,0.000225384,0.25724575,0.046044204,0.008241414
6488,0.5669519,0.11111111,0.015446856,0.0,0.0,0.19716312,0.057441536,0.010714285,0.05948722,0.06079531,0.0,0.8888889,0.14285715,0.8333333,0.625,0.2631579,1.0,0.0,1.0,0.61024696,0.7823924,0.7901738,0.6157666,0.35785317,0.6719166,0.0022152967,0.000626824,0.0019112502,0.25724575,0.072788365,0.02059566
6489,0.06511835,0.037037037,0.0014711291,0.0,0.0,0.0028368793,0.00023759829,0.0,0.19999999,0.0,0.0,0.5555556,0.42857143,0.25,0.125,0.6315789,1.0,0.0,0.0,0.6104931,0.17280357,0.28448752,0.5125258,0.49025422,0.63877654,0.0,0.0,0.0,0.08625292,0.0005530099,3.5456185e-06
6490,0.33214802,0.0,0.0,0.0,0.0,0.0014184397,0.0,1.0,1.0,0.0,0.0,0.22222222,0.14285715,0.8333333,0.25,0.6315789,0.5,0.0,0.0,0.65465575,0.5515063,0.2776035,0.5104456,0.26480916,0.35010117,0.0,0.0,0.0,0.0080807535,5.707956e-05,4.0318966e-07
6491,0.49383265,0.0,0.0,0.0,0.0,0.0028368793,4.68944e-05,0.0,0.5,0.0,0.6,0.22222222,0.14285715,0.33333334,0.75,0.42105263,1.0,0.0,0.0,0.565621,0.5892567,0.19363648,0.74974483,0.68877375,0.44429633,0.0,0.0,0.0,0.0080807535,0.00011407355,1.6103417e-06
6492,0.7297478,0.0,0.0,0.0,0.0,0.004255319,0.0,1.0,1.0,0.0,0.0,0.22222222,0.14285715,0.8333333,0.0,0.6315789,1.0,0.0,0.0,0.6077164,0.5050691,0.3363675,0.4755551,0.33075663,0.27200502,0.0,0.0,0.0,0.0080807535,0.00017099174,3.618249e-06
6493,0.58439827,0.14814815,0.017712394,0.0,0.0,0.018439716,0.006406355,0.0,0.029411765,0.06980726,0.0,0.7777778,0.42857143,0.25,0.25,0.21052632,0.5,0.0,1.0,0.5295054,0.2501166,0.4874819,0.4741583,0.8462801,0.8314261,0.0026198358,8.319802e-05,2.2528338e-05,0.19047081,0.006048775,0.00019209071
6494,0.99211025,0.074074075,0.009856565,0.0,0.0,0.032624114,0.013031478,0.045454543,0.06473829,0.10204023,0.0,1.0,0.14285715,0.8333333,0.0,0.21052632,1.0,0.0,1.0,0.4954711,0.5711025,0.9173226,0.5241649,0.335745,0.32426366,0.006543796,0.00030307728,0.00010013832,0.33302465,0.015424105,0.0007143707
6495,0.6264029,0.037037037,0.005001839,0.0,0.0,0.014184397,0.0017038299,0.18181817,0.22727273,0.0,0.0,0.22222222,0.14285715,0.8333333,0.25,0.42105263,1.0,0.0,0.0,0.444729,0.6200603,0.50831455,0.68406767,0.474088,0.42374048,0.0,0.0,0.0,0.0080807535,0.0005671729,3.9808805e-05
